TIMESTAMP,CPU_USAGE_ACTUAL
2023.04.06-12:16:00:000,12.32
2023.04.06-12:17:00:000,12.52
2023.04.06-12:18:00:000,12.72
2023.04.06-12:19:00:000,12.656
2023.04.06-12:20:00:000,12.592
2023.04.06-12:21:00:000,12.528
2023.04.06-12:22:00:000,12.464
2023.04.06-12:23:00:000,12.4
2023.04.06-12:24:00:000,12.336
2023.04.06-12:25:00:000,12.272
2023.04.06-12:26:00:000,12.208
2023.04.06-12:27:00:000,12.144
2023.04.06-12:28:00:000,12.08
2023.04.06-12:29:00:000,12.016
2023.04.06-12:30:00:000,11.952
2023.04.06-12:31:00:000,11.888
2023.04.06-12:32:00:000,11.824
2023.04.06-12:33:00:000,11.76
2023.04.06-12:34:00:000,11.655652173913044
2023.04.06-12:35:00:000,11.551304347826086
2023.04.06-12:36:00:000,11.44695652173913
2023.04.06-12:37:00:000,11.342608695652174
2023.04.06-12:38:00:000,11.238260869565217
2023.04.06-12:39:00:000,11.13391304347826
2023.04.06-12:40:00:000,11.029565217391305
2023.04.06-12:41:00:000,10.925217391304347
2023.04.06-12:42:00:000,10.820869565217391
2023.04.06-12:43:00:000,10.716521739130435
2023.04.06-12:44:00:000,10.612173913043478
2023.04.06-12:45:00:000,10.507826086956522
2023.04.06-12:46:00:000,10.403478260869564
2023.04.06-12:47:00:000,10.299130434782608
2023.04.06-12:48:00:000,10.194782608695652
2023.04.06-12:49:00:000,10.090434782608694
2023.04.06-12:50:00:000,9.986086956521739
2023.04.06-12:51:00:000,9.881739130434783
2023.04.06-12:52:00:000,9.777391304347825
2023.04.06-12:53:00:000,9.673043478260869
2023.04.06-12:54:00:000,9.568695652173911
2023.04.06-12:55:00:000,9.464347826086955
2023.04.06-12:56:00:000,9.36
2023.04.06-12:57:00:000,9.44
2023.04.06-12:58:00:000,9.52
2023.04.06-12:59:00:000,9.6
2023.04.06-13:00:00:000,9.6
2023.04.06-13:01:00:000,9.6
2023.04.06-13:02:00:000,9.6
2023.04.06-13:03:00:000,9.6
2023.04.06-13:04:00:000,9.6
2023.04.06-13:05:00:000,9.6
2023.04.06-13:06:00:000,9.6
2023.04.06-13:07:00:000,9.626666666666667
2023.04.06-13:08:00:000,9.653333333333332
2023.04.06-13:09:00:000,9.68
2023.04.06-13:10:00:000,9.706666666666667
2023.04.06-13:11:00:000,9.733333333333333
2023.04.06-13:12:00:000,9.76
2023.04.06-13:13:00:000,9.786666666666667
2023.04.06-13:14:00:000,9.813333333333333
2023.04.06-13:15:00:000,9.84
2023.04.06-13:16:00:000,9.719999999999999
2023.04.06-13:17:00:000,9.6
2023.04.06-13:18:00:000,9.48
2023.04.06-13:19:00:000,9.36
2023.04.06-13:20:00:000,9.34
2023.04.06-13:21:00:000,9.32
2023.04.06-13:22:00:000,9.299999999999999
2023.04.06-13:23:00:000,9.28
2023.04.06-13:24:00:000,9.26
2023.04.06-13:25:00:000,9.239999999999998
2023.04.06-13:26:00:000,9.219999999999999
2023.04.06-13:27:00:000,9.2
2023.04.06-13:28:00:000,9.18
2023.04.06-13:29:00:000,9.16
2023.04.06-13:30:00:000,9.139999999999999
2023.04.06-13:31:00:000,9.12
2023.04.06-13:32:00:000,9.12
2023.04.06-13:33:00:000,9.12
2023.04.06-13:34:00:000,9.12
2023.04.06-13:35:00:000,9.12
2023.04.06-13:36:00:000,9.12
2023.04.06-13:37:00:000,9.12
2023.04.06-13:38:00:000,9.112
2023.04.06-13:39:00:000,9.104
2023.04.06-13:40:00:000,9.096
2023.04.06-13:41:00:000,9.088
2023.04.06-13:42:00:000,9.08
2023.04.06-13:43:00:000,9.072
2023.04.06-13:44:00:000,9.064
2023.04.06-13:45:00:000,9.056
2023.04.06-13:46:00:000,9.048
2023.04.06-13:47:00:000,9.04
2023.04.06-13:48:00:000,9.032
2023.04.06-13:49:00:000,9.024
2023.04.06-13:50:00:000,9.016
2023.04.06-13:51:00:000,9.008
2023.04.06-13:52:00:000,9.0
2023.04.06-13:53:00:000,8.991999999999999
2023.04.06-13:54:00:000,8.984
2023.04.06-13:55:00:000,8.975999999999999
2023.04.06-13:56:00:000,8.968
2023.04.06-13:57:00:000,8.959999999999999
2023.04.06-13:58:00:000,8.952
2023.04.06-13:59:00:000,8.943999999999999
2023.04.06-14:00:00:000,8.936
2023.04.06-14:01:00:000,8.927999999999999
2023.04.06-14:02:00:000,8.92
2023.04.06-14:03:00:000,8.911999999999999
2023.04.06-14:04:00:000,8.904
2023.04.06-14:05:00:000,8.895999999999999
2023.04.06-14:06:00:000,8.888
2023.04.06-14:07:00:000,8.879999999999999
2023.04.06-14:08:00:000,8.872
2023.04.06-14:09:00:000,8.864
2023.04.06-14:10:00:000,8.856
2023.04.06-14:11:00:000,8.848
2023.04.06-14:12:00:000,8.84
2023.04.06-14:13:00:000,8.832
2023.04.06-14:14:00:000,8.824
2023.04.06-14:15:00:000,8.816
2023.04.06-14:16:00:000,8.808
2023.04.06-14:17:00:000,8.8
2023.04.06-14:18:00:000,8.792
2023.04.06-14:19:00:000,8.784
2023.04.06-14:20:00:000,8.776
2023.04.06-14:21:00:000,8.768
2023.04.06-14:22:00:000,8.76
2023.04.06-14:23:00:000,8.752
2023.04.06-14:24:00:000,8.744
2023.04.06-14:25:00:000,8.736
2023.04.06-14:26:00:000,8.728
2023.04.06-14:27:00:000,8.72
2023.04.06-14:28:00:000,8.712
2023.04.06-14:29:00:000,8.704
2023.04.06-14:30:00:000,8.696
2023.04.06-14:31:00:000,8.688
2023.04.06-14:32:00:000,8.68
2023.04.06-14:33:00:000,8.672
2023.04.06-14:34:00:000,8.664
2023.04.06-14:35:00:000,8.656
2023.04.06-14:36:00:000,8.648
2023.04.06-14:37:00:000,8.64
2023.04.06-14:38:00:000,8.656
2023.04.06-14:39:00:000,8.672
2023.04.06-14:40:00:000,8.688
2023.04.06-14:41:00:000,8.704
2023.04.06-14:42:00:000,8.72
2023.04.06-14:43:00:000,8.736
2023.04.06-14:44:00:000,8.752
2023.04.06-14:45:00:000,8.768
2023.04.06-14:46:00:000,8.784
2023.04.06-14:47:00:000,8.8
2023.04.06-14:48:00:000,8.816
2023.04.06-14:49:00:000,8.832
2023.04.06-14:50:00:000,8.848
2023.04.06-14:51:00:000,8.864
2023.04.06-14:52:00:000,8.88
2023.04.06-14:53:00:000,8.97
2023.04.06-14:54:00:000,9.06
2023.04.06-14:55:00:000,9.15
2023.04.06-14:56:00:000,9.24
2023.04.06-14:57:00:000,9.33
2023.04.06-14:58:00:000,9.42
2023.04.06-14:59:00:000,9.51
2023.04.06-15:00:00:000,9.6
2023.04.06-15:01:00:000,9.544615384615385
2023.04.06-15:02:00:000,9.489230769230769
2023.04.06-15:03:00:000,9.433846153846154
2023.04.06-15:04:00:000,9.378461538461538
2023.04.06-15:05:00:000,9.323076923076924
2023.04.06-15:06:00:000,9.267692307692307
2023.04.06-15:07:00:000,9.212307692307693
2023.04.06-15:08:00:000,9.156923076923077
2023.04.06-15:09:00:000,9.101538461538462
2023.04.06-15:10:00:000,9.046153846153846
2023.04.06-15:11:00:000,8.990769230769232
2023.04.06-15:12:00:000,8.935384615384617
2023.04.06-15:13:00:000,8.88
2023.04.06-15:14:00:000,8.940000000000001
2023.04.06-15:15:00:000,9.0
2023.04.06-15:16:00:000,9.059999999999999
2023.04.06-15:17:00:000,9.12
2023.04.06-15:18:00:000,9.12
2023.04.06-15:19:00:000,9.12
2023.04.06-15:20:00:000,9.12
2023.04.06-15:21:00:000,9.12
2023.04.06-15:22:00:000,9.12
2023.04.06-15:23:00:000,9.12
2023.04.06-15:24:00:000,9.12
2023.04.06-15:25:00:000,9.12
2023.04.06-15:26:00:000,9.12
2023.04.06-15:27:00:000,9.12
2023.04.06-15:28:00:000,9.0
2023.04.06-15:29:00:000,8.879999999999999
2023.04.06-15:30:00:000,8.76
2023.04.06-15:31:00:000,8.64
2023.04.06-15:32:00:000,8.65846153846154
2023.04.06-15:33:00:000,8.676923076923078
2023.04.06-15:34:00:000,8.695384615384617
2023.04.06-15:35:00:000,8.713846153846154
2023.04.06-15:36:00:000,8.732307692307693
2023.04.06-15:37:00:000,8.750769230769231
2023.04.06-15:38:00:000,8.76923076923077
2023.04.06-15:39:00:000,8.787692307692309
2023.04.06-15:40:00:000,8.806153846153848
2023.04.06-15:41:00:000,8.824615384615385
2023.04.06-15:42:00:000,8.843076923076923
2023.04.06-15:43:00:000,8.861538461538462
2023.04.06-15:44:00:000,8.88
2023.04.06-15:45:00:000,8.864
2023.04.06-15:46:00:000,8.848
2023.04.06-15:47:00:000,8.832
2023.04.06-15:48:00:000,8.816
2023.04.06-15:49:00:000,8.8
2023.04.06-15:50:00:000,8.784
2023.04.06-15:51:00:000,8.768
2023.04.06-15:52:00:000,8.752
2023.04.06-15:53:00:000,8.736
2023.04.06-15:54:00:000,8.72
2023.04.06-15:55:00:000,8.704
2023.04.06-15:56:00:000,8.688
2023.04.06-15:57:00:000,8.672
2023.04.06-15:58:00:000,8.656
2023.04.06-15:59:00:000,8.64
2023.04.06-16:00:00:000,8.64
2023.04.06-16:01:00:000,8.64
2023.04.06-16:02:00:000,8.64
2023.04.06-16:03:00:000,8.64
2023.04.06-16:04:00:000,8.76
2023.04.06-16:05:00:000,8.879999999999999
2023.04.06-16:06:00:000,9.0
2023.04.06-16:07:00:000,9.12
2023.04.06-16:08:00:000,9.12
2023.04.06-16:09:00:000,9.12
2023.04.06-16:10:00:000,9.12
2023.04.06-16:11:00:000,9.12
2023.04.06-16:12:00:000,9.12
2023.04.06-16:13:00:000,9.12
2023.04.06-16:14:00:000,9.12
2023.04.06-16:15:00:000,9.12
2023.04.06-16:16:00:000,9.12
2023.04.06-16:17:00:000,9.12
2023.04.06-16:18:00:000,9.12
2023.04.06-16:19:00:000,9.12
2023.04.06-16:20:00:000,9.12
2023.04.06-16:21:00:000,9.12
2023.04.06-16:22:00:000,9.085714285714285
2023.04.06-16:23:00:000,9.051428571428572
2023.04.06-16:24:00:000,9.017142857142858
2023.04.06-16:25:00:000,8.982857142857142
2023.04.06-16:26:00:000,8.948571428571428
2023.04.06-16:27:00:000,8.914285714285715
2023.04.06-16:28:00:000,8.88
2023.04.06-16:29:00:000,9.120000000000001
2023.04.06-16:30:00:000,9.36
2023.04.06-16:31:00:000,9.120000000000001
2023.04.06-16:32:00:000,8.88
2023.04.06-16:33:00:000,8.892000000000001
2023.04.06-16:34:00:000,8.904
2023.04.06-16:35:00:000,8.916
2023.04.06-16:36:00:000,8.928
2023.04.06-16:37:00:000,8.940000000000001
2023.04.06-16:38:00:000,8.952
2023.04.06-16:39:00:000,8.964
2023.04.06-16:40:00:000,8.976
2023.04.06-16:41:00:000,8.988
2023.04.06-16:42:00:000,9.0
2023.04.06-16:43:00:000,9.012
2023.04.06-16:44:00:000,9.024
2023.04.06-16:45:00:000,9.036
2023.04.06-16:46:00:000,9.048
2023.04.06-16:47:00:000,9.059999999999999
2023.04.06-16:48:00:000,9.072
2023.04.06-16:49:00:000,9.084
2023.04.06-16:50:00:000,9.096
2023.04.06-16:51:00:000,9.107999999999999
2023.04.06-16:52:00:000,9.12
2023.04.06-16:53:00:000,9.12
2023.04.06-16:54:00:000,9.12
2023.04.06-16:55:00:000,9.12
2023.04.06-16:56:00:000,9.12
2023.04.06-16:57:00:000,9.188571428571429
2023.04.06-16:58:00:000,9.257142857142856
2023.04.06-16:59:00:000,9.325714285714286
2023.04.06-17:00:00:000,9.394285714285713
2023.04.06-17:01:00:000,9.462857142857143
2023.04.06-17:02:00:000,9.53142857142857
2023.04.06-17:03:00:000,9.6
2023.04.06-17:04:00:000,9.589333333333332
2023.04.06-17:05:00:000,9.578666666666667
2023.04.06-17:06:00:000,9.568
2023.04.06-17:07:00:000,9.557333333333332
2023.04.06-17:08:00:000,9.546666666666667
2023.04.06-17:09:00:000,9.536
2023.04.06-17:10:00:000,9.525333333333332
2023.04.06-17:11:00:000,9.514666666666667
2023.04.06-17:12:00:000,9.504
2023.04.06-17:13:00:000,9.493333333333332
2023.04.06-17:14:00:000,9.482666666666667
2023.04.06-17:15:00:000,9.472
2023.04.06-17:16:00:000,9.461333333333332
2023.04.06-17:17:00:000,9.450666666666667
2023.04.06-17:18:00:000,9.44
2023.04.06-17:19:00:000,9.429333333333332
2023.04.06-17:20:00:000,9.418666666666667
2023.04.06-17:21:00:000,9.408
2023.04.06-17:22:00:000,9.397333333333332
2023.04.06-17:23:00:000,9.386666666666667
2023.04.06-17:24:00:000,9.376
2023.04.06-17:25:00:000,9.365333333333332
2023.04.06-17:26:00:000,9.354666666666667
2023.04.06-17:27:00:000,9.344
2023.04.06-17:28:00:000,9.333333333333332
2023.04.06-17:29:00:000,9.322666666666667
2023.04.06-17:30:00:000,9.312
2023.04.06-17:31:00:000,9.301333333333332
2023.04.06-17:32:00:000,9.290666666666667
2023.04.06-17:33:00:000,9.28
2023.04.06-17:34:00:000,9.269333333333332
2023.04.06-17:35:00:000,9.258666666666667
2023.04.06-17:36:00:000,9.248
2023.04.06-17:37:00:000,9.237333333333332
2023.04.06-17:38:00:000,9.226666666666667
2023.04.06-17:39:00:000,9.216
2023.04.06-17:40:00:000,9.205333333333332
2023.04.06-17:41:00:000,9.194666666666667
2023.04.06-17:42:00:000,9.184
2023.04.06-17:43:00:000,9.173333333333332
2023.04.06-17:44:00:000,9.162666666666667
2023.04.06-17:45:00:000,9.152
2023.04.06-17:46:00:000,9.141333333333332
2023.04.06-17:47:00:000,9.130666666666666
2023.04.06-17:48:00:000,9.12
2023.04.06-17:49:00:000,9.0
2023.04.06-17:50:00:000,8.88
2023.04.06-17:51:00:000,8.864516129032259
2023.04.06-17:52:00:000,8.849032258064517
2023.04.06-17:53:00:000,8.833548387096775
2023.04.06-17:54:00:000,8.818064516129033
2023.04.06-17:55:00:000,8.80258064516129
2023.04.06-17:56:00:000,8.787096774193548
2023.04.06-17:57:00:000,8.771612903225806
2023.04.06-17:58:00:000,8.756129032258066
2023.04.06-17:59:00:000,8.740645161290324
2023.04.06-18:00:00:000,8.725161290322582
2023.04.06-18:01:00:000,8.70967741935484
2023.04.06-18:02:00:000,8.694193548387098
2023.04.06-18:03:00:000,8.678709677419356
2023.04.06-18:04:00:000,8.663225806451614
2023.04.06-18:05:00:000,8.647741935483872
2023.04.06-18:06:00:000,8.63225806451613
2023.04.06-18:07:00:000,8.616774193548387
2023.04.06-18:08:00:000,8.601290322580645
2023.04.06-18:09:00:000,8.585806451612903
2023.04.06-18:10:00:000,8.570322580645161
2023.04.06-18:11:00:000,8.55483870967742
2023.04.06-18:12:00:000,8.539354838709677
2023.04.06-18:13:00:000,8.523870967741935
2023.04.06-18:14:00:000,8.508387096774195
2023.04.06-18:15:00:000,8.492903225806453
2023.04.06-18:16:00:000,8.47741935483871
2023.04.06-18:17:00:000,8.461935483870969
2023.04.06-18:18:00:000,8.446451612903227
2023.04.06-18:19:00:000,8.430967741935484
2023.04.06-18:20:00:000,8.415483870967742
2023.04.06-18:21:00:000,8.4
2023.04.06-18:22:00:000,8.46
2023.04.06-18:23:00:000,8.52
2023.04.06-18:24:00:000,8.58
2023.04.06-18:25:00:000,8.64
2023.04.06-18:26:00:000,8.58
2023.04.06-18:27:00:000,8.52
2023.04.06-18:28:00:000,8.46
2023.04.06-18:29:00:000,8.4
2023.04.06-18:30:00:000,8.88
2023.04.06-18:31:00:000,8.88
2023.04.06-18:32:00:000,8.88
2023.04.06-18:33:00:000,8.88
2023.04.06-18:34:00:000,8.82
2023.04.06-18:35:00:000,8.760000000000002
2023.04.06-18:36:00:000,8.750000000000002
2023.04.06-18:37:00:000,8.740000000000002
2023.04.06-18:38:00:000,8.73
2023.04.06-18:39:00:000,8.72
2023.04.06-18:40:00:000,8.71
2023.04.06-18:41:00:000,8.700000000000001
2023.04.06-18:42:00:000,8.690000000000001
2023.04.06-18:43:00:000,8.680000000000001
2023.04.06-18:44:00:000,8.670000000000002
2023.04.06-18:45:00:000,8.66
2023.04.06-18:46:00:000,8.65
2023.04.06-18:47:00:000,8.64
2023.04.06-18:48:00:000,8.647741935483872
2023.04.06-18:49:00:000,8.655483870967743
2023.04.06-18:50:00:000,8.663225806451614
2023.04.06-18:51:00:000,8.670967741935485
2023.04.06-18:52:00:000,8.678709677419356
2023.04.06-18:53:00:000,8.686451612903227
2023.04.06-18:54:00:000,8.694193548387098
2023.04.06-18:55:00:000,8.701935483870969
2023.04.06-18:56:00:000,8.70967741935484
2023.04.06-18:57:00:000,8.71741935483871
2023.04.06-18:58:00:000,8.725161290322582
2023.04.06-18:59:00:000,8.732903225806453
2023.04.06-19:00:00:000,8.740645161290324
2023.04.06-19:01:00:000,8.748387096774195
2023.04.06-19:02:00:000,8.756129032258066
2023.04.06-19:03:00:000,8.763870967741935
2023.04.06-19:04:00:000,8.771612903225806
2023.04.06-19:05:00:000,8.779354838709677
2023.04.06-19:06:00:000,8.787096774193548
2023.04.06-19:07:00:000,8.79483870967742
2023.04.06-19:08:00:000,8.80258064516129
2023.04.06-19:09:00:000,8.810322580645161
2023.04.06-19:10:00:000,8.818064516129033
2023.04.06-19:11:00:000,8.825806451612904
2023.04.06-19:12:00:000,8.833548387096775
2023.04.06-19:13:00:000,8.841290322580646
2023.04.06-19:14:00:000,8.849032258064517
2023.04.06-19:15:00:000,8.856774193548388
2023.04.06-19:16:00:000,8.864516129032259
2023.04.06-19:17:00:000,8.87225806451613
2023.04.06-19:18:00:000,8.88
2023.04.06-19:19:00:000,8.82
2023.04.06-19:20:00:000,8.760000000000002
2023.04.06-19:21:00:000,8.76923076923077
2023.04.06-19:22:00:000,8.77846153846154
2023.04.06-19:23:00:000,8.787692307692309
2023.04.06-19:24:00:000,8.796923076923079
2023.04.06-19:25:00:000,8.806153846153848
2023.04.06-19:26:00:000,8.815384615384616
2023.04.06-19:27:00:000,8.824615384615386
2023.04.06-19:28:00:000,8.833846153846155
2023.04.06-19:29:00:000,8.843076923076923
2023.04.06-19:30:00:000,8.852307692307694
2023.04.06-19:31:00:000,8.861538461538462
2023.04.06-19:32:00:000,8.870769230769232
2023.04.06-19:33:00:000,8.88
2023.04.06-19:34:00:000,8.88
2023.04.06-19:35:00:000,8.88
2023.04.06-19:36:00:000,8.88
2023.04.06-19:37:00:000,8.88
2023.04.06-19:38:00:000,8.88
2023.04.06-19:39:00:000,8.88
2023.04.06-19:40:00:000,8.88
2023.04.06-19:41:00:000,8.88
2023.04.06-19:42:00:000,8.88
2023.04.06-19:43:00:000,8.88
2023.04.06-19:44:00:000,8.88
2023.04.06-19:45:00:000,8.88
2023.04.06-19:46:00:000,8.88
2023.04.06-19:47:00:000,8.88
2023.04.06-19:48:00:000,8.88
2023.04.06-19:49:00:000,8.856000000000002
2023.04.06-19:50:00:000,8.832
2023.04.06-19:51:00:000,8.808
2023.04.06-19:52:00:000,8.784
2023.04.06-19:53:00:000,8.760000000000002
2023.04.06-19:54:00:000,8.736
2023.04.06-19:55:00:000,8.712
2023.04.06-19:56:00:000,8.688
2023.04.06-19:57:00:000,8.664000000000001
2023.04.06-19:58:00:000,8.64
2023.04.06-19:59:00:000,8.616
2023.04.06-20:00:00:000,8.592
2023.04.06-20:01:00:000,8.568000000000001
2023.04.06-20:02:00:000,8.544
2023.04.06-20:03:00:000,8.52
2023.04.06-20:04:00:000,8.496
2023.04.06-20:05:00:000,8.472000000000001
2023.04.06-20:06:00:000,8.448
2023.04.06-20:07:00:000,8.424
2023.04.06-20:08:00:000,8.4
2023.04.06-20:09:00:000,8.424
2023.04.06-20:10:00:000,8.448
2023.04.06-20:11:00:000,8.472000000000001
2023.04.06-20:12:00:000,8.496
2023.04.06-20:13:00:000,8.52
2023.04.06-20:14:00:000,8.544
2023.04.06-20:15:00:000,8.568000000000001
2023.04.06-20:16:00:000,8.592
2023.04.06-20:17:00:000,8.616
2023.04.06-20:18:00:000,8.64
2023.04.06-20:19:00:000,8.64
2023.04.06-20:20:00:000,8.64
2023.04.06-20:21:00:000,8.64
2023.04.06-20:22:00:000,8.64
2023.04.06-20:23:00:000,8.64
2023.04.06-20:24:00:000,8.64
2023.04.06-20:25:00:000,8.784
2023.04.06-20:26:00:000,8.928
2023.04.06-20:27:00:000,9.072
2023.04.06-20:28:00:000,9.216
2023.04.06-20:29:00:000,9.36
2023.04.06-20:30:00:000,9.312
2023.04.06-20:31:00:000,9.264
2023.04.06-20:32:00:000,9.216
2023.04.06-20:33:00:000,9.168
2023.04.06-20:34:00:000,9.12
2023.04.06-20:35:00:000,9.059999999999999
2023.04.06-20:36:00:000,9.0
2023.04.06-20:37:00:000,8.940000000000001
2023.04.06-20:38:00:000,8.88
2023.04.06-20:39:00:000,8.88
2023.04.06-20:40:00:000,9.12
2023.04.06-20:41:00:000,9.107999999999999
2023.04.06-20:42:00:000,9.096
2023.04.06-20:43:00:000,9.084
2023.04.06-20:44:00:000,9.072
2023.04.06-20:45:00:000,9.059999999999999
2023.04.06-20:46:00:000,9.048
2023.04.06-20:47:00:000,9.036
2023.04.06-20:48:00:000,9.024
2023.04.06-20:49:00:000,9.012
2023.04.06-20:50:00:000,9.0
2023.04.06-20:51:00:000,8.988
2023.04.06-20:52:00:000,8.976
2023.04.06-20:53:00:000,8.964
2023.04.06-20:54:00:000,8.952
2023.04.06-20:55:00:000,8.940000000000001
2023.04.06-20:56:00:000,8.928
2023.04.06-20:57:00:000,8.916
2023.04.06-20:58:00:000,8.904
2023.04.06-20:59:00:000,8.892000000000001
2023.04.06-21:00:00:000,8.88
2023.04.06-21:01:00:000,9.57
2023.04.06-21:02:00:000,10.260000000000002
2023.04.06-21:03:00:000,10.950000000000001
2023.04.06-21:04:00:000,11.64
2023.04.06-21:05:00:000,12.33
2023.04.06-21:06:00:000,13.02
2023.04.06-21:07:00:000,13.71
2023.04.06-21:08:00:000,14.4
2023.04.06-21:09:00:000,13.72
2023.04.06-21:10:00:000,13.040000000000001
2023.04.06-21:11:00:000,12.36
2023.04.06-21:12:00:000,11.68
2023.04.06-21:13:00:000,11.0
2023.04.06-21:14:00:000,10.32
2023.04.06-21:15:00:000,10.291428571428572
2023.04.06-21:16:00:000,10.262857142857143
2023.04.06-21:17:00:000,10.234285714285715
2023.04.06-21:18:00:000,10.205714285714286
2023.04.06-21:19:00:000,10.177142857142858
2023.04.06-21:20:00:000,10.148571428571428
2023.04.06-21:21:00:000,10.12
2023.04.06-21:22:00:000,10.09142857142857
2023.04.06-21:23:00:000,10.062857142857142
2023.04.06-21:24:00:000,10.034285714285714
2023.04.06-21:25:00:000,10.005714285714285
2023.04.06-21:26:00:000,9.977142857142857
2023.04.06-21:27:00:000,9.948571428571428
2023.04.06-21:28:00:000,9.92
2023.04.06-21:29:00:000,9.891428571428571
2023.04.06-21:30:00:000,9.862857142857141
2023.04.06-21:31:00:000,9.834285714285713
2023.04.06-21:32:00:000,9.805714285714284
2023.04.06-21:33:00:000,9.777142857142856
2023.04.06-21:34:00:000,9.748571428571427
2023.04.06-21:35:00:000,9.719999999999999
2023.04.06-21:36:00:000,9.68
2023.04.06-21:37:00:000,9.639999999999999
2023.04.06-21:38:00:000,9.6
2023.04.06-21:39:00:000,9.559999999999999
2023.04.06-21:40:00:000,9.52
2023.04.06-21:41:00:000,9.479999999999999
2023.04.06-21:42:00:000,9.44
2023.04.06-21:43:00:000,9.399999999999999
2023.04.06-21:44:00:000,9.36
2023.04.06-21:45:00:000,9.36
2023.04.06-21:46:00:000,9.36
2023.04.06-21:47:00:000,9.36
2023.04.06-21:48:00:000,9.36
2023.04.06-21:49:00:000,9.36
2023.04.06-21:50:00:000,9.28
2023.04.06-21:51:00:000,9.2
2023.04.06-21:52:00:000,9.12
2023.04.06-21:53:00:000,9.239999999999998
2023.04.06-21:54:00:000,9.36
2023.04.06-21:55:00:000,9.312
2023.04.06-21:56:00:000,9.264
2023.04.06-21:57:00:000,9.216
2023.04.06-21:58:00:000,9.168
2023.04.06-21:59:00:000,9.12
2023.04.06-22:00:00:000,9.134117647058822
2023.04.06-22:01:00:000,9.148235294117645
2023.04.06-22:02:00:000,9.16235294117647
2023.04.06-22:03:00:000,9.176470588235293
2023.04.06-22:04:00:000,9.190588235294117
2023.04.06-22:05:00:000,9.20470588235294
2023.04.06-22:06:00:000,9.218823529411765
2023.04.06-22:07:00:000,9.232941176470588
2023.04.06-22:08:00:000,9.24705882352941
2023.04.06-22:09:00:000,9.261176470588234
2023.04.06-22:10:00:000,9.275294117647059
2023.04.06-22:11:00:000,9.289411764705882
2023.04.06-22:12:00:000,9.303529411764705
2023.04.06-22:13:00:000,9.317647058823528
2023.04.06-22:14:00:000,9.331764705882353
2023.04.06-22:15:00:000,9.345882352941176
2023.04.06-22:16:00:000,9.36
2023.04.06-22:17:00:000,9.33
2023.04.06-22:18:00:000,9.299999999999999
2023.04.06-22:19:00:000,9.27
2023.04.06-22:20:00:000,9.239999999999998
2023.04.06-22:21:00:000,9.209999999999999
2023.04.06-22:22:00:000,9.18
2023.04.06-22:23:00:000,9.149999999999999
2023.04.06-22:24:00:000,9.12
2023.04.06-22:25:00:000,9.12
2023.04.06-22:26:00:000,9.12
2023.04.06-22:27:00:000,9.12
2023.04.06-22:28:00:000,9.12
2023.04.06-22:29:00:000,9.12
2023.04.06-22:30:00:000,9.12
2023.04.06-22:31:00:000,9.12
2023.04.06-22:32:00:000,9.12
2023.04.06-22:33:00:000,9.12
2023.04.06-22:34:00:000,9.12
2023.04.06-22:35:00:000,9.12
2023.04.06-22:36:00:000,9.12
2023.04.06-22:37:00:000,9.12
2023.04.06-22:38:00:000,9.12
2023.04.06-22:39:00:000,9.12
2023.04.06-22:40:00:000,9.12
2023.04.06-22:41:00:000,9.12
2023.04.06-22:42:00:000,9.12
2023.04.06-22:43:00:000,9.072
2023.04.06-22:44:00:000,9.024
2023.04.06-22:45:00:000,8.976
2023.04.06-22:46:00:000,8.928
2023.04.06-22:47:00:000,8.88
2023.04.06-22:48:00:000,8.853333333333333
2023.04.06-22:49:00:000,8.826666666666668
2023.04.06-22:50:00:000,8.8
2023.04.06-22:51:00:000,8.773333333333333
2023.04.06-22:52:00:000,8.746666666666668
2023.04.06-22:53:00:000,8.72
2023.04.06-22:54:00:000,8.693333333333333
2023.04.06-22:55:00:000,8.666666666666668
2023.04.06-22:56:00:000,8.64
2023.04.06-22:57:00:000,8.622857142857143
2023.04.06-22:58:00:000,8.605714285714287
2023.04.06-22:59:00:000,8.588571428571429
2023.04.06-23:00:00:000,8.571428571428571
2023.04.06-23:01:00:000,8.554285714285715
2023.04.06-23:02:00:000,8.537142857142857
2023.04.06-23:03:00:000,8.52
2023.04.06-23:04:00:000,8.502857142857144
2023.04.06-23:05:00:000,8.485714285714286
2023.04.06-23:06:00:000,8.46857142857143
2023.04.06-23:07:00:000,8.451428571428572
2023.04.06-23:08:00:000,8.434285714285714
2023.04.06-23:09:00:000,8.417142857142858
2023.04.06-23:10:00:000,8.4
2023.04.06-23:11:00:000,8.4
2023.04.06-23:12:00:000,8.4
2023.04.06-23:13:00:000,8.4
2023.04.06-23:14:00:000,8.4
2023.04.06-23:15:00:000,8.4
2023.04.06-23:16:00:000,8.4
2023.04.06-23:17:00:000,8.4
2023.04.06-23:18:00:000,8.4
2023.04.06-23:19:00:000,8.4
2023.04.06-23:20:00:000,8.4
2023.04.06-23:21:00:000,8.4
2023.04.06-23:22:00:000,8.4
2023.04.06-23:23:00:000,8.4
2023.04.06-23:24:00:000,8.4
2023.04.06-23:25:00:000,8.4
2023.04.06-23:26:00:000,8.4
2023.04.06-23:27:00:000,8.4
2023.04.06-23:28:00:000,8.394285714285715
2023.04.06-23:29:00:000,8.38857142857143
2023.04.06-23:30:00:000,8.382857142857143
2023.04.06-23:31:00:000,8.377142857142857
